Year,Format,Country,Place,Nr_Winners,Order,Participant,Song,Points,Rank,Win,Qualified
2013,Final,Sweden,Malmö,1,16,Robin Stjernberg,You,62,14,0,0
2013,Final,Hungary,Malmö,1,17,ByeAlex,Kedvesem (Zoohacker Remix),84,10,0,0
2013,Final,Denmark,Malmö,1,18,Emmelie de Forest,Only Teardrops,281,1,1,0
2013,Final,Iceland,Malmö,1,19,Eythor Ingi,Ég Á Líf,47,17,0,0
2013,Final,Azerbaijan,Malmö,1,20,Farid Mammadov,Hold Me,234,2,0,0
2013,Final,Greece,Malmö,1,21,Koza Mostra feat. Agathon Iakovidis,Alcohol Is Free,152,6,0,0
2013,Final,Ukraine,Malmö,1,22,Zlata Ognevich,Gravity,214,3,0,0
2013,Final,Italy,Malmö,1,23,Marco Mengoni,L'Essenziale,126,7,0,0
2013,Final,Norway,Malmö,1,24,Margaret Berger,I Feed You My Love,191,4,0,0
2013,Final,Georgia,Malmö,1,25,Nodi Tatishvili & Sophie Gelovani,Waterfall,50,15,0,0
2013,Final,Ireland,Malmö,1,26,Ryan Dolan,Only Love Survives,5,26,0,0
2014,Semi-Final,Armenia,Copenhagen,1,1,Aram MP3,Not Alone,121,4,0,1
2014,Semi-Final,Latvia,Copenhagen,1,2,Aarzemnieki,Cake To Bake,33,13,0,0
2014,Semi-Final,Estonia,Copenhagen,1,3,Tanja,Amazing,36,12,0,0
2014,Semi-Final,Sweden,Copenhagen,1,4,Sanna Nielsen,Undo,131,2,0,1
2014,Semi-Final,Iceland,Copenhagen,1,5,Pollapönk,No Prejudice,61,8,0,1
2014,Semi-Final,Albania,Copenhagen,1,6,Hersi,One Night's Anger,22,15,0,0
2014,Semi-Final,Russia,Copenhagen,1,7,Tolmachevy Sisters,Shine,63,6,0,1
2014,Semi-Final,Azerbaijan,Copenhagen,1,8,Dilara Kazimova,Start A Fire,57,9,0,1
2014,Semi-Final,Ukraine,Copenhagen,1,9,Mariya Yaremchuk,Tick - Tock,118,5,0,1
2014,Semi-Final,Belgium,Copenhagen,1,10,Axel Hirsoux,Mother,28,14,0,0
2014,Semi-Final,Moldova,Copenhagen,1,11,Cristina Scarlat,Wild Soul,13,16,0,0
2014,Semi-Final,San Marino,Copenhagen,1,12,Valentina Monetta,Maybe (Forse),40,10,0,1
2014,Semi-Final,Portugal,Copenhagen,1,13,Suzy,Quero Ser Tua,39,11,0,0
2014,Semi-Final,Netherlands,Copenhagen,1,14,The Common Linnets,Calm After The Storm,150,1,0,1
2014,Semi-Final,Montenegro,Copenhagen,1,15,Sergej Ćetković,Moj Svijet,63,7,0,1
2014,Semi-Final,Hungary,Copenhagen,1,16,András Kállay-Saunders,Running,127,3,0,1
2014,Semi-Final,Malta,Copenhagen,1,1,Firelight,Coming Home,63,9,0,1
2014,Semi-Final,Israel,Copenhagen,1,2,Mei Finegold,Same Heart,19,14,0,0
2014,Semi-Final,Norway,Copenhagen,1,3,Carl Espen,Silent Storm,77,6,0,1
2014,Semi-Final,Georgia,Copenhagen,1,4,The Shin and Mariko,Three Minutes to Earth,15,15,0,0
2014,Semi-Final,Poland,Copenhagen,1,5,Donatan & Cleo,My Słowianie - We Are Slavic,70,8,0,1
2014,Semi-Final,Austria,Copenhagen,1,6,Conchita Wurst,Rise Like a Phoenix,169,1,0,1
2014,Semi-Final,Lithuania,Copenhagen,1,7,Vilija Matačiūnaitė,Attention,36,11,0,0
2014,Semi-Final,Finland,Copenhagen,1,8,Softengine,Something Better,97,3,0,1
2014,Semi-Final,Ireland,Copenhagen,1,9,Can-Linn (featuring Kasey Smith),Heartbeat,35,12,0,0
2014,Semi-Final,Belarus,Copenhagen,1,10,Teo,Cheesecake,87,5,0,1
2014,Semi-Final,North Macedonia,Copenhagen,1,11,Tijana,To the Sky,33,13,0,0
2014,Semi-Final,Switzerland,Copenhagen,1,12,Sebalter,Hunter Of Stars,92,4,0,1
2014,Semi-Final,Greece,Copenhagen,1,13,Freaky Fortune feat. RiskyKidd,Rise Up,74,7,0,1
2014,Semi-Final,Slovenia,Copenhagen,1,14,Tinkara Kovač,Round and round,52,10,0,1
2014,Semi-Final,Romania,Copenhagen,1,15,Paula Seling & OVI,Miracle,125,2,0,1
2014,Final,Ukraine,Copenhagen,1,1,Mariya Yaremchuk,Tick - Tock,113,6,0,0
2014,Final,Belarus,Copenhagen,1,2,Teo,Cheesecake,43,16,0,0
2014,Final,Azerbaijan,Copenhagen,1,3,Dilara Kazimova,Start A Fire,33,22,0,0
2014,Final,Iceland,Copenhagen,1,4,Pollapönk,No Prejudice,58,15,0,0
2014,Final,Norway,Copenhagen,1,5,Carl Espen,Silent Storm,88,8,0,0
2014,Final,Romania,Copenhagen,1,6,Paula Seling & OVI,Miracle,72,12,0,0
2014,Final,Armenia,Copenhagen,1,7,Aram MP3,Not Alone,174,4,0,0
2014,Final,Montenegro,Copenhagen,1,8,Sergej Ćetković,Moj Svijet,37,19,0,0
2014,Final,Poland,Copenhagen,1,9,Donatan & Cleo,My Słowianie - We Are Slavic,62,14,0,0
2014,Final,Greece,Copenhagen,1,10,Freaky Fortune feat. RiskyKidd,Rise Up,35,20,0,0
2014,Final,Austria,Copenhagen,1,11,Conchita Wurst,Rise Like a Phoenix,290,1,1,0
2014,Final,Germany,Copenhagen,1,12,Elaiza,Is it right,39,18,0,0
2014,Final,Sweden,Copenhagen,1,13,Sanna Nielsen,Undo,218,3,0,0
2014,Final,France,Copenhagen,1,14,TWIN TWIN,Moustache,2,26,0,0
2014,Final,Russia,Copenhagen,1,15,Tolmachevy Sisters,Shine,89,7,0,0
2014,Final,Italy,Copenhagen,1,16,Emma,La Mia Città,33,21,0,0
2014,Final,Slovenia,Copenhagen,1,17,Tinkara Kovač,Round and round,9,25,0,0
2014,Final,Finland,Copenhagen,1,18,Softengine,Something Better,72,11,0,0
2014,Final,Spain,Copenhagen,1,19,Ruth Lorenzo,Dancing in the rain,74,10,0,0
2014,Final,Switzerland,Copenhagen,1,20,Sebalter,Hunter Of Stars,64,13,0,0
2014,Final,Hungary,Copenhagen,1,21,András Kállay-Saunders,Running,143,5,0,0
2014,Final,Malta,Copenhagen,1,22,Firelight,Coming Home,32,23,0,0
2014,Final,Denmark,Copenhagen,1,23,Basim,Cliche Love Song,74,9,0,0
2014,Final,Netherlands,Copenhagen,1,24,The Common Linnets,Calm After The Storm,238,2,0,0
2014,Final,San Marino,Copenhagen,1,25,Valentina Monetta,Maybe (Forse),14,24,0,0
2014,Final,United Kingdom,Copenhagen,1,26,Molly,Children of the Universe,40,17,0,0
2015,Semi-Final,Moldova,Vienna,1,1,Eduard Romanyuta,I Want Your Love,41,11,0,0
2015,Semi-Final,Armenia,Vienna,1,2,Genealogy,Face The Shadow,77,7,0,1
2015,Semi-Final,Belgium,Vienna,1,3,Loïc Nottet,Rhythm Inside,149,2,0,1
2015,Semi-Final,Netherlands,Vienna,1,4,Trijntje Oosterhuis,Walk Along,33,14,0,0
2015,Semi-Final,Finland,Vienna,1,5,Pertti Kurikan Nimipäivät,Aina Mun Pitää,13,16,0,0
2015,Semi-Final,Greece,Vienna,1,6,Maria Elena Kyriakou,One Last Breath,81,6,0,1
2015,Semi-Final,Estonia,Vienna,1,7,Elina Born & Stig Rästa,Goodbye To Yesterday,105,3,0,1
2015,Semi-Final,North Macedonia,Vienna,1,8,Daniel Kajmakoski,Autumn Leaves,28,15,0,0
2015,Semi-Final,Serbia,Vienna,1,9,Bojana Stamenov,Beauty Never Lies,63,9,0,1
2015,Semi-Final,Hungary,Vienna,1,10,Boggie,Wars For Nothing,67,8,0,1
2015,Semi-Final,Belarus,Vienna,1,11,Uzari&Maimuna,Time,39,12,0,0
2015,Semi-Final,Russia,Vienna,1,12,Polina Gagarina,A Million Voices,182,1,0,1
2015,Semi-Final,Denmark,Vienna,1,13,Anti Social Media,The Way You Are,33,13,0,0
2015,Semi-Final,Albania,Vienna,1,14,Elhaida Dani,I'm Alive,62,10,0,1
2015,Semi-Final,Romania,Vienna,1,15,Voltaj,De La Capat/ All Over Again,89,5,0,1
2015,Semi-Final,Georgia,Vienna,1,16,Nina Sublatti,Warrior,98,4,0,1
2015,Semi-Final,Lithuania,Vienna,1,1,Monika Linkytė and Vaidas Baumila,This Time,67,7,0,1
2015,Semi-Final,Ireland,Vienna,1,2,Molly Sterling,Playing With Numbers,35,12,0,0
2015,Semi-Final,San Marino,Vienna,1,3,Anita Simoncini & Michele Perniola,Chain of Lights,11,16,0,0
2015,Semi-Final,Montenegro,Vienna,1,4,Knez,Adio,57,9,0,1
2015,Semi-Final,Malta,Vienna,1,5,Amber,Warrior,43,11,0,0
2015,Semi-Final,Norway,Vienna,1,6,Mørland & Debrah Scarlett,A Monster Like Me,123,4,0,1
2015,Semi-Final,Portugal,Vienna,1,7,Leonor Andrade,Há Um Mar Que Nos Separa,19,14,0,0
2015,Semi-Final,Czech Republic,Vienna,1,8,Marta Jandová and Václav Noid Bárta,Hope Never Dies,33,13,0,0
2015,Semi-Final,Israel,Vienna,1,9,Nadav Guedj,Golden Boy,151,3,0,1
2015,Semi-Final,Latvia,Vienna,1,10,Aminata,Love Injected,155,2,0,1
2015,Semi-Final,Azerbaijan,Vienna,1,11,Elnur Huseynov,Hour Of The Wolf,53,10,0,1
2015,Semi-Final,Iceland,Vienna,1,12,Maria Olafs,Unbroken,14,15,0,0
2015,Semi-Final,Sweden,Vienna,1,13,Måns Zelmerlöw,Heroes,217,1,0,1
2015,Semi-Final,Switzerland,Vienna,1,14,Mélanie René,Time To Shine,4,17,0,0
2015,Semi-Final,Cyprus,Vienna,1,15,John Karayiannis,One Thing I Should Have Done,87,6,0,1
2015,Semi-Final,Slovenia,Vienna,1,16,Maraaya,Here For You,92,5,0,1
2015,Semi-Final,Poland,Vienna,1,17,Monika Kuszyńska,In The Name Of Love,57,8,0,1
2015,Final,Slovenia,Vienna,1,1,Maraaya,Here For You,39,14,0,0
2015,Final,France,Vienna,1,2,Lisa Angell,N'oubliez Pas,4,25,0,0
2015,Final,Israel,Vienna,1,3,Nadav Guedj,Golden Boy,97,9,0,0
2015,Final,Estonia,Vienna,1,4,Elina Born & Stig Rästa,Goodbye To Yesterday,106,7,0,0
2015,Final,United Kingdom,Vienna,1,5,Electro Velvet,Still In Love With You,5,24,0,0
2015,Final,Armenia,Vienna,1,6,Genealogy,Face The Shadow,34,16,0,0
2015,Final,Lithuania,Vienna,1,7,Monika Linkytė and Vaidas Baumila,This Time,30,18,0,0
2015,Final,Serbia,Vienna,1,8,Bojana Stamenov,Beauty Never Lies,53,10,0,0
2015,Final,Norway,Vienna,1,9,Mørland & Debrah Scarlett,A Monster Like Me,102,8,0,0
2015,Final,Sweden,Vienna,1,10,Måns Zelmerlöw,Heroes,365,1,1,0
2015,Final,Cyprus,Vienna,1,11,John Karayiannis,One Thing I Should Have Done,11,22,0,0
2015,Final,Australia,Vienna,1,12,Guy Sebastian,Tonight Again,196,5,0,0
2015,Final,Belgium,Vienna,1,13,Loïc Nottet,Rhythm Inside,217,4,0,0
2015,Final,Austria,Vienna,1,14,The Makemakes,I Am Yours,0,26,0,0
2015,Final,Greece,Vienna,1,15,Maria Elena Kyriakou,One Last Breath,23,19,0,0
2015,Final,Montenegro,Vienna,1,16,Knez,Adio,44,13,0,0
2015,Final,Germany,Vienna,1,17,Ann Sophie,Black Smoke,0,27,0,0
2015,Final,Poland,Vienna,1,18,Monika Kuszyńska,In The Name Of Love,10,23,0,0
2015,Final,Latvia,Vienna,1,19,Aminata,Love Injected,186,6,0,0
2015,Final,Romania,Vienna,1,20,Voltaj,De La Capat/ All Over Again,35,15,0,0
2015,Final,Spain,Vienna,1,21,Edurne,Amanecer,15,21,0,0
2015,Final,Hungary,Vienna,1,22,Boggie,Wars For Nothing,19,20,0,0
2015,Final,Georgia,Vienna,1,23,Nina Sublatti,Warrior,51,11,0,0
2015,Final,Azerbaijan,Vienna,1,24,Elnur Huseynov,Hour Of The Wolf,49,12,0,0
2015,Final,Russia,Vienna,1,25,Polina Gagarina,A Million Voices,303,2,0,0
2015,Final,Albania,Vienna,1,26,Elhaida Dani,I'm Alive,34,17,0,0
2015,Final,Italy,Vienna,1,27,Il Volo,Grande Amore,292,3,0,0
2016,Semi-Final,Finland,Stockholm,1,1,Sandhja,Sing It Away,51,15,0,0
2016,Semi-Final,Greece,Stockholm,1,2,Argo,Utopian Land,44,16,0,0
2016,Semi-Final,Moldova,Stockholm,1,3,Lidia Isac,Falling Stars,33,17,0,0
2016,Semi-Final,Hungary,Stockholm,1,4,Freddie,Pioneer,197,4,0,1
2016,Semi-Final,Croatia,Stockholm,1,5,Nina Kraljić,Lighthouse,133,10,0,1
2016,Semi-Final,Netherlands,Stockholm,1,6,Douwe Bob,Slow Down,197,5,0,1
2016,Semi-Final,Armenia,Stockholm,1,7,Iveta Mukuchyan,LoveWave,243,2,0,1
2016,Semi-Final,San Marino,Stockholm,1,8,Serhat,I Didn't Know,68,12,0,0
2016,Semi-Final,Russia,Stockholm,1,9,Sergey Lazarev,You Are The Only One,342,1,0,1
2016,Semi-Final,Czech Republic,Stockholm,1,10,Gabriela Gunčíková,I Stand,161,9,0,1
2016,Semi-Final,Cyprus,Stockholm,1,11,Minus One,Alter Ego,164,8,0,1
2016,Semi-Final,Austria,Stockholm,1,12,ZOË,Loin d'ici,170,7,0,1
2016,Semi-Final,Estonia,Stockholm,1,13,Jüri Pootsmann,Play,24,18,0,0
2016,Semi-Final,Azerbaijan,Stockholm,1,14,Samra,Miracle,185,6,0,1
2016,Semi-Final,Montenegro,Stockholm,1,15,Highway,The Real Thing,60,13,0,0
2016,Semi-Final,Iceland,Stockholm,1,16,Greta Salóme,Hear Them Calling,51,14,0,0
2016,Semi-Final,Bosnia & Herzegovina,Stockholm,1,17,Dalal & Deen feat. Ana Rucner and Jala,Ljubav Je,104,11,0,0
2016,Semi-Final,Malta,Stockholm,1,18,Ira Losco,Walk On Water,209,3,0,1
2016,Semi-Final,Latvia,Stockholm,1,1,Justs,Heartbeat,132,8,0,1
2016,Semi-Final,Poland,Stockholm,1,2,Michał Szpak,Color Of Your Life,151,6,0,1
2016,Semi-Final,Switzerland,Stockholm,1,3,Rykka,The Last Of Our Kind,28,18,0,0
2016,Semi-Final,Israel,Stockholm,1,4,Hovi Star,Made Of Stars,147,7,0,1
2016,Semi-Final,Belarus,Stockholm,1,5,IVAN,Help You Fly,84,12,0,0
2016,Semi-Final,Serbia,Stockholm,1,6,Sanja Vučić ZAA,Goodbye (Shelter),105,10,0,1
2016,Semi-Final,Ireland,Stockholm,1,7,Nicky Byrne,Sunlight,46,15,0,0
2016,Semi-Final,North Macedonia,Stockholm,1,8,Kaliopi,Dona,88,11,0,0
2016,Semi-Final,Lithuania,Stockholm,1,9,Donny Montell,I've Been Waiting for This Night,222,4,0,1
2016,Semi-Final,Australia,Stockholm,1,10,Dami Im,Sound Of Silence,330,1,0,1
2016,Semi-Final,Slovenia,Stockholm,1,11,ManuElla,Blue And Red,57,14,0,0
2016,Semi-Final,Bulgaria,Stockholm,1,12,Poli Genova,If Love Was A Crime,220,5,0,1
2016,Semi-Final,Denmark,Stockholm,1,13,Lighthouse X,Soldiers Of Love,34,17,0,0
2016,Semi-Final,Ukraine,Stockholm,1,14,Jamala,1944,287,2,0,1
2016,Semi-Final,Norway,Stockholm,1,15,Agnete,Icebreaker,63,13,0,0
2016,Semi-Final,Georgia,Stockholm,1,16,Nika Kocharov and Young Georgian Lolitaz,Midnight Gold,123,9,0,1
2016,Semi-Final,Albania,Stockholm,1,17,Eneda Tarifa,Fairytale,45,16,0,0
2016,Semi-Final,Belgium,Stockholm,1,18,Laura Tesoro,What's The Pressure,274,3,0,1
2016,Final,Belgium,Stockholm,1,1,Laura Tesoro,What's The Pressure,181,10,0,0
2016,Final,Czech Republic,Stockholm,1,2,Gabriela Gunčíková,I Stand,41,25,0,0
2016,Final,Netherlands,Stockholm,1,3,Douwe Bob,Slow Down,153,11,0,0
2016,Final,Azerbaijan,Stockholm,1,4,Samra,Miracle,117,17,0,0
2016,Final,Hungary,Stockholm,1,5,Freddie,Pioneer,108,19,0,0
2016,Final,Italy,Stockholm,1,6,Francesca Michielin,No Degree Of Separation,124,16,0,0
2016,Final,Israel,Stockholm,1,7,Hovi Star,Made Of Stars,135,14,0,0
2016,Final,Bulgaria,Stockholm,1,8,Poli Genova,If Love Was A Crime,307,4,0,0
2016,Final,Sweden,Stockholm,1,9,Frans,If I Were Sorry,261,5,0,0
2016,Final,Germany,Stockholm,1,10,Jamie-Lee,Ghost,11,26,0,0
2016,Final,France,Stockholm,1,11,Amir,J'ai cherché,257,6,0,0
2016,Final,Poland,Stockholm,1,12,Michał Szpak,Color Of Your Life,229,8,0,0
2016,Final,Australia,Stockholm,1,13,Dami Im,Sound Of Silence,511,2,0,0
2016,Final,Cyprus,Stockholm,1,14,Minus One,Alter Ego,96,21,0,0
2016,Final,Serbia,Stockholm,1,15,Sanja Vučić ZAA,Goodbye (Shelter),115,18,0,0
2016,Final,Lithuania,Stockholm,1,16,Donny Montell,I've Been Waiting for This Night,200,9,0,0
2016,Final,Croatia,Stockholm,1,17,Nina Kraljić,Lighthouse,73,23,0,0
2016,Final,Russia,Stockholm,1,18,Sergey Lazarev,You Are The Only One,491,3,0,0
2016,Final,Spain,Stockholm,1,19,Barei,Say Yay!,77,22,0,0
2016,Final,Latvia,Stockholm,1,20,Justs,Heartbeat,132,15,0,0
2016,Final,Ukraine,Stockholm,1,21,Jamala,1944,534,1,1,0
2016,Final,Malta,Stockholm,1,22,Ira Losco,Walk On Water,153,12,0,0
2016,Final,Georgia,Stockholm,1,23,Nika Kocharov and Young Georgian Lolitaz,Midnight Gold,104,20,0,0
2016,Final,Austria,Stockholm,1,24,ZOË,Loin d'ici,151,13,0,0
2016,Final,United Kingdom,Stockholm,1,25,Joe and Jake,You're Not Alone,62,24,0,0
2016,Final,Armenia,Stockholm,1,26,Iveta Mukuchyan,LoveWave,249,7,0,0
2017,Semi-Final,Sweden,Kyiv,1,1,Robin Bengtsson,I Can't Go On,227,3,0,1
2017,Semi-Final,Georgia,Kyiv,1,2,Tamara Gachechiladze,Keep The Faith,99,11,0,0
2017,Semi-Final,Australia,Kyiv,1,3,Isaiah,Don't Come Easy,160,6,0,1
2017,Semi-Final,Albania,Kyiv,1,4,Lindita,World,76,14,0,0
2017,Semi-Final,Belgium,Kyiv,1,5,Blanche,City Lights,165,4,0,1
2017,Semi-Final,Montenegro,Kyiv,1,6,Slavko Kalezić,Space,56,16,0,0
2017,Semi-Final,Finland,Kyiv,1,7,Norma John,Blackbird,92,12,0,0
2017,Semi-Final,Azerbaijan,Kyiv,1,8,Dihaj,Skeletons,150,8,0,1
2017,Semi-Final,Portugal,Kyiv,1,9,Salvador Sobral,Amar Pelos Dois,370,1,0,1
2017,Semi-Final,Greece,Kyiv,1,10,Demy,This is Love,115,10,0,1
2017,Semi-Final,Poland,Kyiv,1,11,Kasia Moś,Flashlight,119,9,0,1
2017,Semi-Final,Moldova,Kyiv,1,12,Sunstroke Project,Hey Mamma,291,2,0,1
2017,Semi-Final,Iceland,Kyiv,1,13,Svala,Paper,60,15,0,0
2017,Semi-Final,Czech Republic,Kyiv,1,14,Martina Bárta,My Turn,83,13,0,0
2017,Semi-Final,Cyprus,Kyiv,1,15,Hovig,Gravity,164,5,0,1
2017,Semi-Final,Armenia,Kyiv,1,16,Artsvik,Fly With Me,152,7,0,1
2017,Semi-Final,Slovenia,Kyiv,1,17,Omar Naber,On My Way,36,17,0,0
2017,Semi-Final,Latvia,Kyiv,1,18,Triana Park,Line,21,18,0,0
2017,Semi-Final,Serbia,Kyiv,1,1,Tijana Bogićević,In Too Deep,98,11,0,0
2017,Semi-Final,Austria,Kyiv,1,2,Nathan Trent,Running On Air,147,7,0,1
2017,Semi-Final,North Macedonia,Kyiv,1,3,Jana Burčeska,Dance Alone,69,15,0,0
2017,Semi-Final,Malta,Kyiv,1,4,Claudia Faniello,Breathlessly,55,16,0,0
2017,Semi-Final,Romania,Kyiv,1,5,Ilinca ft. Alex Florea,Yodel It!,174,6,0,1
2017,Semi-Final,Netherlands,Kyiv,1,6,OG3NE,Lights and Shadows,200,4,0,1
2017,Semi-Final,Hungary,Kyiv,1,7,Joci Pápai,Origo,231,2,0,1
2017,Semi-Final,Denmark,Kyiv,1,8,Anja,Where I Am,101,10,0,1
2017,Semi-Final,Ireland,Kyiv,1,9,Brendan Murray,Dying to Try,86,13,0,0
2017,Semi-Final,San Marino,Kyiv,1,10,Valentina Monetta and Jimmie Wilson,Spirit of the Night,1,18,0,0
2017,Semi-Final,Croatia,Kyiv,1,11,Jacques Houdek,My Friend,141,8,0,1
2017,Semi-Final,Norway,Kyiv,1,12,JOWST,Grab The Moment,189,5,0,1
2017,Semi-Final,Switzerland,Kyiv,1,13,Timebelle,Apollo,97,12,0,0
2017,Semi-Final,Belarus,Kyiv,1,14,Naviband,Story of My Life,110,9,0,1
2017,Semi-Final,Bulgaria,Kyiv,1,15,Kristian Kostov,Beautiful Mess,403,1,0,1
2017,Semi-Final,Lithuania,Kyiv,1,16,Fusedmarc,Rain Of Revolution,42,17,0,0
2017,Semi-Final,Estonia,Kyiv,1,17,Koit Toome & Laura,Verona,85,14,0,0
2017,Semi-Final,Israel,Kyiv,1,18,IMRI,I Feel Alive,207,3,0,1
2017,Final,Israel,Kyiv,1,1,IMRI,I Feel Alive,39,23,0,0
2017,Final,Poland,Kyiv,1,2,Kasia Moś,Flashlight,64,22,0,0
2017,Final,Belarus,Kyiv,1,3,Naviband,Story of My Life,83,17,0,0
2017,Final,Austria,Kyiv,1,4,Nathan Trent,Running On Air,93,16,0,0
2017,Final,Armenia,Kyiv,1,5,Artsvik,Fly With Me,79,18,0,0
2017,Final,Netherlands,Kyiv,1,6,OG3NE,Lights and Shadows,150,11,0,0
2017,Final,Moldova,Kyiv,1,7,Sunstroke Project,Hey Mamma,374,3,0,0
2017,Final,Hungary,Kyiv,1,8,Joci Pápai,Origo,200,8,0,0
2017,Final,Italy,Kyiv,1,9,Francesco Gabbani,Occidentali's Karma,334,6,0,0
2017,Final,Denmark,Kyiv,1,10,Anja,Where I Am,77,20,0,0
2017,Final,Portugal,Kyiv,1,11,Salvador Sobral,Amar Pelos Dois,758,1,1,0
2017,Final,Azerbaijan,Kyiv,1,12,Dihaj,Skeletons,120,14,0,0
2017,Final,Croatia,Kyiv,1,13,Jacques Houdek,My Friend,128,13,0,0
2017,Final,Australia,Kyiv,1,14,Isaiah,Don't Come Easy,173,9,0,0
2017,Final,Greece,Kyiv,1,15,Demy,This is Love,77,19,0,0
2017,Final,Spain,Kyiv,1,16,Manel Navarro,Do It For Your Lover,5,26,0,0
2017,Final,Norway,Kyiv,1,17,JOWST,Grab The Moment,158,10,0,0
2017,Final,United Kingdom,Kyiv,1,18,Lucie Jones,Never Give Up On You,111,15,0,0
2017,Final,Cyprus,Kyiv,1,19,Hovig,Gravity,68,21,0,0
2017,Final,Romania,Kyiv,1,20,Ilinca ft. Alex Florea,Yodel It!,282,7,0,0
2017,Final,Germany,Kyiv,1,21,Levina,Perfect Life,6,25,0,0
2017,Final,Ukraine,Kyiv,1,22,O.Torvald,Time,36,24,0,0
2017,Final,Belgium,Kyiv,1,23,Blanche,City Lights,363,4,0,0
2017,Final,Sweden,Kyiv,1,24,Robin Bengtsson,I Can't Go On,344,5,0,0
2017,Final,Bulgaria,Kyiv,1,25,Kristian Kostov,Beautiful Mess,615,2,0,0
2017,Final,France,Kyiv,1,26,Alma,Requiem,135,12,0,0
2018,Semi-Final,Azerbaijan,Lisbon,1,1,Aisel,X My Heart,94,11,0,0
2018,Semi-Final,Iceland,Lisbon,1,2,Ari Ólafsson,Our Choice,15,19,0,0
2018,Semi-Final,Albania,Lisbon,1,3,Eugent Bushpepa,Mall,162,8,0,1
2018,Semi-Final,Belgium,Lisbon,1,4,Sennek,A Matter Of Time,91,12,0,0
2018,Semi-Final,Czech Republic,Lisbon,1,5,Mikolas Josef,Lie To Me,232,3,0,1
2018,Semi-Final,Lithuania,Lisbon,1,6,Ieva Zasimauskaitė,When We're Old,119,9,0,1
2018,Semi-Final,Israel,Lisbon,1,7,Netta,TOY,283,1,0,1
2018,Semi-Final,Belarus,Lisbon,1,8,ALEKSEEV,FOREVER,65,16,0,0
2018,Semi-Final,Estonia,Lisbon,1,9,Elina Nechayeva,La Forza,201,5,0,1
2018,Semi-Final,Bulgaria,Lisbon,1,10,EQUINOX,Bones,177,7,0,1
2018,Semi-Final,North Macedonia,Lisbon,1,11,Eye Cue,Lost And Found,24,18,0,0
2018,Semi-Final,Croatia,Lisbon,1,12,Franka,Crazy,63,17,0,0
2018,Semi-Final,Austria,Lisbon,1,13,Cesár Sampson,Nobody But You,231,4,0,1
2018,Semi-Final,Greece,Lisbon,1,14,Yianna Terzi,Oniro Mou,81,14,0,0
2018,Semi-Final,Finland,Lisbon,1,15,Saara Aalto,Monsters,108,10,0,1
2018,Semi-Final,Armenia,Lisbon,1,16,Sevak Khanagyan,Qami,79,15,0,0
2018,Semi-Final,Switzerland,Lisbon,1,17,ZiBBZ,Stones,86,13,0,0
2018,Semi-Final,Ireland,Lisbon,1,18,Ryan O'Shaughnessy,Together,179,6,0,1
2018,Semi-Final,Cyprus,Lisbon,1,19,Eleni Foureira,Fuego,262,2,0,1
2018,Semi-Final,Norway,Lisbon,1,1,Alexander Rybak,That's How You Write A Song,266,1,0,1
2018,Semi-Final,Romania,Lisbon,1,2,The Humans,Goodbye,107,11,0,0
2018,Semi-Final,Serbia,Lisbon,1,3,Sanja Ilić & Balkanika,Nova Deca,117,9,0,1
2018,Semi-Final,San Marino,Lisbon,1,4,Jessika featuring Jenifer Brening,Who We Are,28,17,0,0
2018,Semi-Final,Denmark,Lisbon,1,5,Rasmussen,Higher Ground,204,5,0,1
2018,Semi-Final,Russia,Lisbon,1,6,Julia Samoylova,I Won't Break,65,15,0,0
2018,Semi-Final,Moldova,Lisbon,1,7,DoReDoS,My Lucky Day,235,3,0,1
2018,Semi-Final,Netherlands,Lisbon,1,8,Waylon,Outlaw In 'Em,174,7,0,1
2018,Semi-Final,Australia,Lisbon,1,9,Jessica Mauboy,We Got Love,212,4,0,1
2018,Semi-Final,Georgia,Lisbon,1,10,Ethno-Jazz Band Iriao,For You,24,18,0,0
2018,Semi-Final,Poland,Lisbon,1,11,Gromee feat. Lukas Meijer,Light Me Up,81,14,0,0
2018,Semi-Final,Malta,Lisbon,1,12,Christabelle,Taboo,101,13,0,0
2018,Semi-Final,Hungary,Lisbon,1,13,AWS,Viszlát Nyár,111,10,0,1
2018,Semi-Final,Latvia,Lisbon,1,14,Laura Rizzotto,Funny Girl,106,12,0,0
2018,Semi-Final,Sweden,Lisbon,1,15,Benjamin Ingrosso,Dance You Off,254,2,0,1
2018,Semi-Final,Montenegro,Lisbon,1,16,Vanja Radovanović,Inje,40,16,0,0
2018,Semi-Final,Slovenia,Lisbon,1,17,Lea Sirk,"Hvala, ne!",132,8,0,1
2018,Semi-Final,Ukraine,Lisbon,1,18,MELOVIN,Under The Ladder,179,6,0,1
2018,Final,Ukraine,Lisbon,1,1,MELOVIN,Under The Ladder,130,17,0,0
2018,Final,Spain,Lisbon,1,2,Amaia y Alfred,Tu Canción,61,23,0,0
2018,Final,Slovenia,Lisbon,1,3,Lea Sirk,"Hvala, ne!",64,22,0,0
2018,Final,Lithuania,Lisbon,1,4,Ieva Zasimauskaitė,When We're Old,181,12,0,0
2018,Final,Austria,Lisbon,1,5,Cesár Sampson,Nobody But You,342,3,0,0
2018,Final,Estonia,Lisbon,1,6,Elina Nechayeva,La Forza,245,8,0,0
